Sort,ROW_ID,COL_ID,Riv,AreaID,DisName
4280,47,102,0,79,Carey Valley
4281,36,84,0,79,Carey Valley
4282,39,89,0,79,Carey Valley
4283,42,94,0,79,Carey Valley
4284,45,99,0,79,Carey Valley
4285,48,104,0,79,Carey Valley
4286,40,91,0,79,Carey Valley
4287,43,96,0,79,Carey Valley
4288,46,101,0,79,Carey Valley
4289,41,93,0,79,Carey Valley
4290,44,98,0,79,Carey Valley
4291,47,103,0,79,Carey Valley
4292,39,90,0,79,Carey Valley
4293,42,95,0,79,Carey Valley
4294,45,100,0,79,Carey Valley
4295,40,92,0,79,Carey Valley
4296,43,97,0,79,Carey Valley
4297,46,102,0,79,Carey Valley
4298,38,89,0,79,Carey Valley
4299,41,94,0,79,Carey Valley
4300,44,99,0,79,Carey Valley
4301,47,104,0,79,Carey Valley
4302,39,91,0,79,Carey Valley
4303,42,96,0,79,Carey Valley
4304,45,101,0,79,Carey Valley
4305,40,93,0,79,Carey Valley
4306,43,98,0,79,Carey Valley
4307,46,103,0,79,Carey Valley
4308,38,90,0,79,Carey Valley
4309,41,95,0,79,Carey Valley
4310,44,100,0,79,Carey Valley
4311,39,92,0,79,Carey Valley
4312,42,97,0,79,Carey Valley
4313,45,102,0,79,Carey Valley
4314,40,94,0,79,Carey Valley
4315,43,99,0,79,Carey Valley
4316,46,104,0,79,Carey Valley
4317,38,91,0,79,Carey Valley
4318,41,96,0,79,Carey Valley
4319,44,101,0,79,Carey Valley
4320,39,93,0,79,Carey Valley
4321,42,98,0,79,Carey Valley
4322,45,103,0,79,Carey Valley
4323,37,90,0,79,Carey Valley
4324,40,95,0,79,Carey Valley
4325,43,100,0,79,Carey Valley
4326,46,105,0,79,Carey Valley
4327,38,92,0,79,Carey Valley
4328,41,97,0,79,Carey Valley
4329,44,102,0,79,Carey Valley
4330,39,94,0,79,Carey Valley
4331,42,99,0,79,Carey Valley
4332,45,104,0,79,Carey Valley
4333,37,91,0,79,Carey Valley
4334,40,96,0,79,Carey Valley
4335,43,101,0,79,Carey Valley
4336,38,93,0,79,Carey Valley
4337,41,98,0,79,Carey Valley
4338,44,103,0,79,Carey Valley
4339,36,90,0,79,Carey Valley
4340,39,95,0,79,Carey Valley
4341,42,100,0,79,Carey Valley
4342,45,105,0,79,Carey Valley
4343,37,92,0,79,Carey Valley
4344,40,97,0,79,Carey Valley
4345,43,102,0,79,Carey Valley
4346,38,94,0,79,Carey Valley
4347,41,99,0,79,Carey Valley
4348,44,104,0,79,Carey Valley
4349,36,91,0,79,Carey Valley
4350,35,91,0,79,Carey Valley
4351,38,61,0,0,Carey Valley
4352,52,84,0,0,Carey Valley
4353,41,66,0,0,Carey Valley
4354,55,89,0,0,Carey Valley
4355,44,71,0,0,Carey Valley
4356,33,53,0,0,Carey Valley
4357,58,94,0,0,Carey Valley
4358,47,76,0,0,Carey Valley
4359,36,58,0,0,Carey Valley
4360,50,81,0,0,Carey Valley
4361,39,63,0,0,Carey Valley
4362,53,86,0,0,Carey Valley
4363,42,68,0,0,Carey Valley
4364,31,50,0,0,Carey Valley
4365,56,91,0,0,Carey Valley
4366,45,73,0,0,Carey Valley
4367,34,55,0,0,Carey Valley
4368,59,96,0,0,Carey Valley
4369,48,78,0,0,Carey Valley
4370,37,60,0,0,Carey Valley
4371,51,83,0,0,Carey Valley
4372,40,65,0,0,Carey Valley
4373,54,88,0,0,Carey Valley
4374,43,70,0,0,Carey Valley
4375,32,52,0,0,Carey Valley
4376,57,93,0,0,Carey Valley
4377,46,75,0,0,Carey Valley
4378,35,57,0,0,Carey Valley
4379,60,98,0,0,Carey Valley
4380,49,80,0,0,Carey Valley
4381,38,62,0,0,Carey Valley
4382,52,85,0,0,Carey Valley
4383,41,67,0,0,Carey Valley
4384,55,90,0,0,Carey Valley
4385,44,72,0,0,Carey Valley
4386,33,54,0,0,Carey Valley
4387,58,95,0,0,Carey Valley
4388,47,77,0,0,Carey Valley
4389,36,59,0,0,Carey Valley
4390,50,82,0,0,Carey Valley
4391,39,64,0,0,Carey Valley
4392,53,87,0,0,Carey Valley
4393,42,69,0,0,Carey Valley
4394,31,51,0,0,Carey Valley
4395,56,92,0,0,Carey Valley
4396,45,74,0,0,Carey Valley
4397,34,56,0,0,Carey Valley
4398,59,97,0,0,Carey Valley
4399,48,79,0,0,Carey Valley
4400,37,61,0,0,Carey Valley
4401,51,84,0,0,Carey Valley
4402,40,66,0,0,Carey Valley
4403,54,89,0,0,Carey Valley
4404,43,71,0,0,Carey Valley
4405,32,53,0,0,Carey Valley
4406,57,94,0,0,Carey Valley
4407,46,76,0,0,Carey Valley
4408,35,58,0,0,Carey Valley
4409,49,81,0,0,Carey Valley
4410,38,63,0,0,Carey Valley
4411,52,86,0,0,Carey Valley
4412,41,68,0,0,Carey Valley
4413,30,50,0,0,Carey Valley
4414,55,91,0,0,Carey Valley
4415,44,73,0,0,Carey Valley
4416,33,55,0,0,Carey Valley
4417,58,96,0,0,Carey Valley
4418,47,78,0,0,Carey Valley
4419,36,60,0,0,Carey Valley
4420,50,83,0,0,Carey Valley
4421,39,65,0,0,Carey Valley
4422,53,88,0,0,Carey Valley
4423,42,70,0,0,Carey Valley
4424,31,52,0,0,Carey Valley
4425,45,75,0,0,Carey Valley
4426,34,57,0,0,Carey Valley
4427,59,98,0,0,Carey Valley
4428,58,98,0,0,Carey Valley
4429,58,99,0,0,Carey Valley
4430,35,62,0,0,Carey Valley
4431,34,61,0,0,Carey Valley
4432,57,99,0,0,Carey Valley
4433,35,63,0,0,Carey Valley
4434,57,100,0,0,Carey Valley
4435,31,58,0,0,Carey Valley
4436,30,57,0,0,Carey Valley
4437,56,100,0,0,Carey Valley
4438,31,60,0,0,Carey Valley
4439,29,57,0,0,Carey Valley
4440,55,100,0,0,Carey Valley
4441,55,101,0,0,Carey Valley
4442,33,65,0,0,Carey Valley
4443,34,68,0,0,Carey Valley
4444,54,101,0,0,Carey Valley
4445,33,67,0,0,Carey Valley
4446,53,101,0,0,Carey Valley
4447,53,102,0,0,Carey Valley
4448,52,102,0,0,Carey Valley
4449,33,71,0,0,Carey Valley
4450,52,103,0,0,Carey Valley
4451,51,103,0,0,Carey Valley
4452,33,75,0,0,Carey Valley
4453,50,103,0,0,Carey Valley
4454,33,76,0,0,Carey Valley
4455,50,104,0,0,Carey Valley
4456,33,77,0,0,Carey Valley
4457,36,82,0,0,Carey Valley
4458,34,79,0,0,Carey Valley
4459,49,104,0,0,Carey Valley
4460,33,78,0,0,Carey Valley
4461,36,83,0,0,Carey Valley
4462,49,105,0,0,Carey Valley
4463,37,86,0,0,Carey Valley
4464,38,88,0,0,Carey Valley
4465,36,85,0,0,Carey Valley
4466,48,105,0,0,Carey Valley
4467,47,105,0,0,Carey Valley
4468,37,89,0,0,Carey Valley
4469,47,106,0,0,Carey Valley
4470,36,89,0,0,Carey Valley
4471,46,106,0,0,Carey Valley
4472,46,107,0,0,Carey Valley
4473,39,96,0,0,Carey Valley
4474,42,101,0,0,Carey Valley
4475,45,106,0,0,Carey Valley
4476,37,93,0,0,Carey Valley
4477,40,98,0,0,Carey Valley
4478,43,103,0,0,Carey Valley
4479,35,90,0,0,Carey Valley
4480,38,95,0,0,Carey Valley
4481,41,100,0,0,Carey Valley
4482,44,105,0,0,Carey Valley
4483,36,92,0,0,Carey Valley
4484,39,97,0,0,Carey Valley
4485,42,102,0,0,Carey Valley
4486,45,107,0,0,Carey Valley
4487,37,94,0,0,Carey Valley
4488,69,178,1,0,Henrys Fork
4489,68,178,1,0,Henrys Fork
4490,67,178,1,0,Henrys Fork
4491,66,177,1,0,Henrys Fork
4492,67,179,0,0,Henrys Fork
4493,66,178,0,0,Henrys Fork
4494,65,177,1,0,Henrys Fork
4495,64,176,1,0,Henrys Fork
4496,66,180,0,0,Henrys Fork
4497,64,177,0,0,Henrys Fork
4498,65,179,0,0,Henrys Fork
4499,63,176,1,0,Henrys Fork
4500,62,175,0,0,Henrys Fork
4501,64,179,0,0,Henrys Fork
4502,62,176,1,0,Henrys Fork
4503,61,175,1,0,Henrys Fork
4504,63,179,0,0,Henrys Fork
4505,59,173,0,0,Henrys Fork
4506,60,175,1,0,Henrys Fork
4507,59,174,1,0,Henrys Fork
4508,58,173,0,0,Henrys Fork
4509,59,175,0,0,Henrys Fork
4510,62,180,0,0,Henrys Fork
4511,57,173,0,0,Henrys Fork
4512,61,180,0,0,Henrys Fork
4513,56,172,0,0,Henrys Fork
4514,55,171,0,0,Henrys Fork
4515,56,173,0,0,Henrys Fork
4516,55,172,0,0,Henrys Fork
4517,54,171,0,0,Henrys Fork
4518,60,181,0,0,Henrys Fork
4519,54,172,0,0,Henrys Fork
4520,53,172,0,0,Henrys Fork
4521,59,182,0,0,Henrys Fork
4522,59,183,0,0,Henrys Fork
4523,52,172,0,0,Henrys Fork
4524,52,173,0,0,Henrys Fork
4525,66,179,0,91,Henrys Fork
4526,65,178,0,91,Henrys Fork
4527,64,178,0,91,Henrys Fork
4528,63,177,0,91,Henrys Fork
4529,63,178,0,91,Henrys Fork
4530,62,177,0,91,Henrys Fork
4531,61,176,0,91,Henrys Fork
4532,62,178,0,91,Henrys Fork
4533,61,177,0,91,Henrys Fork
4534,62,179,0,91,Henrys Fork
4535,60,176,0,91,Henrys Fork
4536,61,178,0,91,Henrys Fork
4537,60,177,0,91,Henrys Fork
4538,58,174,1,91,Henrys Fork
4539,61,179,0,91,Henrys Fork
4540,59,176,0,91,Henrys Fork
4541,60,178,0,91,Henrys Fork
4542,58,175,1,91,Henrys Fork
4543,59,177,0,91,Henrys Fork
4544,57,174,0,91,Henrys Fork
4545,60,179,0,91,Henrys Fork
4546,58,176,1,91,Henrys Fork
4547,59,178,0,91,Henrys Fork
4548,57,175,0,91,Henrys Fork
4549,60,180,0,91,Henrys Fork
4550,58,177,0,91,Henrys Fork
4551,56,174,0,91,Henrys Fork
4552,59,179,0,91,Henrys Fork
4553,57,176,0,91,Henrys Fork
4554,55,173,0,91,Henrys Fork
4555,58,178,0,91,Henrys Fork
4556,56,175,0,91,Henrys Fork
4557,59,180,0,91,Henrys Fork
4558,57,177,1,91,Henrys Fork
4559,55,174,0,91,Henrys Fork
4560,58,179,0,91,Henrys Fork
4561,56,176,0,91,Henrys Fork
4562,59,181,0,91,Henrys Fork
4563,54,173,0,91,Henrys Fork
4564,57,178,0,91,Henrys Fork
4565,55,175,0,91,Henrys Fork
4566,58,180,0,91,Henrys Fork
4567,56,177,0,91,Henrys Fork
4568,54,174,0,91,Henrys Fork
4569,57,179,0,91,Henrys Fork
4570,55,176,0,91,Henrys Fork
4571,58,181,0,91,Henrys Fork
4572,53,173,0,91,Henrys Fork
4573,56,178,1,91,Henrys Fork
4574,54,175,0,91,Henrys Fork
4575,57,180,0,91,Henrys Fork
4576,55,177,0,91,Henrys Fork
4577,58,182,0,91,Henrys Fork
4578,53,174,0,91,Henrys Fork
4579,56,179,1,91,Henrys Fork
4580,54,176,0,91,Henrys Fork
4581,57,181,0,91,Henrys Fork
4582,55,178,0,91,Henrys Fork
4583,58,183,0,91,Henrys Fork
4584,53,175,0,91,Henrys Fork
4585,56,180,0,91,Henrys Fork
4586,54,177,0,91,Henrys Fork
4587,57,182,0,91,Henrys Fork
4588,52,174,0,91,Henrys Fork
4589,55,179,0,91,Henrys Fork
4590,53,176,0,91,Henrys Fork
4591,56,181,0,91,Henrys Fork
4592,54,178,0,91,Henrys Fork
4593,57,183,0,91,Henrys Fork
4594,52,175,0,91,Henrys Fork
4595,55,180,1,91,Henrys Fork
4596,53,177,0,91,Henrys Fork
4597,56,182,0,91,Henrys Fork
4598,51,174,0,91,Henrys Fork
4599,54,179,0,91,Henrys Fork
4600,57,184,0,91,Henrys Fork
4601,52,176,0,91,Henrys Fork
4602,55,181,1,91,Henrys Fork
4603,53,178,0,91,Henrys Fork
4604,56,183,0,91,Henrys Fork
4605,51,175,0,91,Henrys Fork
4606,54,180,0,91,Henrys Fork
4607,52,177,0,91,Henrys Fork
4608,55,182,0,91,Henrys Fork
4609,53,179,0,91,Henrys Fork
4610,56,184,0,91,Henrys Fork
4611,51,176,0,91,Henrys Fork
4612,54,181,0,91,Henrys Fork
4613,52,178,0,91,Henrys Fork
4614,55,183,0,91,Henrys Fork
4615,50,175,0,91,Henrys Fork
4616,53,180,0,91,Henrys Fork
4617,56,185,0,91,Henrys Fork
4618,51,177,0,91,Henrys Fork
4619,54,182,1,91,Henrys Fork
4620,52,179,0,91,Henrys Fork
4621,55,184,0,91,Henrys Fork
4622,50,176,0,91,Henrys Fork
4623,53,181,0,91,Henrys Fork
4624,51,178,0,91,Henrys Fork
4625,54,183,1,91,Henrys Fork
4626,52,180,0,91,Henrys Fork
4627,55,185,0,91,Henrys Fork
4628,58,190,0,91,Henrys Fork
4629,50,177,0,91,Henrys Fork
4630,53,182,0,91,Henrys Fork
4631,56,187,0,91,Henrys Fork
4632,59,192,0,91,Henrys Fork
4633,51,179,0,91,Henrys Fork
4634,54,184,1,91,Henrys Fork
4635,57,189,0,91,Henrys Fork
4636,60,194,0,91,Henrys Fork
4637,49,176,0,91,Henrys Fork
4638,52,181,0,91,Henrys Fork
4639,55,186,0,91,Henrys Fork
4640,58,191,0,91,Henrys Fork
4641,50,178,0,91,Henrys Fork
4642,53,183,0,91,Henrys Fork
4643,56,188,0,91,Henrys Fork
4644,59,193,0,91,Henrys Fork
4645,51,180,0,91,Henrys Fork
4646,54,185,1,91,Henrys Fork
4647,57,190,0,91,Henrys Fork
4648,49,177,0,91,Henrys Fork
4649,52,182,0,91,Henrys Fork
4650,55,187,0,91,Henrys Fork
4651,58,192,0,91,Henrys Fork
4652,50,179,0,91,Henrys Fork
4653,53,184,0,91,Henrys Fork
4654,56,189,0,91,Henrys Fork
4655,59,194,0,91,Henrys Fork
4656,48,176,0,91,Henrys Fork
4657,51,181,0,91,Henrys Fork
4658,54,186,1,91,Henrys Fork
4659,57,191,0,91,Henrys Fork
4660,49,178,0,91,Henrys Fork
4661,52,183,0,91,Henrys Fork
4662,55,188,0,91,Henrys Fork
4663,58,193,0,91,Henrys Fork
4664,50,180,0,91,Henrys Fork
4665,53,185,0,91,Henrys Fork
4666,56,190,0,91,Henrys Fork
4667,59,195,0,91,Henrys Fork
4668,48,177,0,91,Henrys Fork
4669,51,182,0,91,Henrys Fork
4670,54,187,1,91,Henrys Fork
4671,57,192,0,91,Henrys Fork
4672,49,179,0,91,Henrys Fork
4673,52,184,0,91,Henrys Fork
4674,55,189,0,91,Henrys Fork
4675,58,194,0,91,Henrys Fork
4676,50,181,0,91,Henrys Fork
4677,53,186,0,91,Henrys Fork
4678,56,191,0,91,Henrys Fork
4679,59,196,0,91,Henrys Fork
4680,48,178,0,91,Henrys Fork
4681,51,183,0,91,Henrys Fork
4682,54,188,1,91,Henrys Fork
4683,57,193,0,91,Henrys Fork
4684,49,180,0,91,Henrys Fork
4685,52,185,0,91,Henrys Fork
4686,55,190,0,91,Henrys Fork
4687,58,195,0,91,Henrys Fork
4688,47,177,0,91,Henrys Fork
4689,50,182,0,91,Henrys Fork
4690,53,187,0,91,Henrys Fork
4691,56,192,0,91,Henrys Fork
4692,59,197,0,91,Henrys Fork
4693,48,179,0,91,Henrys Fork
4694,62,202,0,91,Henrys Fork
4695,51,184,0,91,Henrys Fork
4696,54,189,1,91,Henrys Fork
4697,57,194,0,91,Henrys Fork
4698,49,181,0,91,Henrys Fork
4699,52,186,0,91,Henrys Fork
4700,55,191,0,91,Henrys Fork
4701,58,196,0,91,Henrys Fork
4702,47,178,0,91,Henrys Fork
4703,61,201,0,91,Henrys Fork
4704,50,183,0,91,Henrys Fork
4705,53,188,0,91,Henrys Fork
4706,56,193,0,91,Henrys Fork
4707,59,198,0,91,Henrys Fork
4708,48,180,0,91,Henrys Fork
4709,51,185,0,91,Henrys Fork
4710,54,190,1,91,Henrys Fork
4711,57,195,0,91,Henrys Fork
4712,60,200,0,91,Henrys Fork
4713,49,182,0,91,Henrys Fork
4714,52,187,0,91,Henrys Fork
4715,55,192,0,91,Henrys Fork
4716,58,197,0,91,Henrys Fork
4717,47,179,0,91,Henrys Fork
4718,61,202,0,91,Henrys Fork
4719,50,184,0,91,Henrys Fork
4720,53,189,0,91,Henrys Fork
4721,56,194,0,91,Henrys Fork
4722,59,199,0,91,Henrys Fork
4723,48,181,0,91,Henrys Fork
4724,51,186,0,91,Henrys Fork
4725,54,191,1,91,Henrys Fork
4726,57,196,0,91,Henrys Fork
4727,46,178,0,91,Henrys Fork
4728,60,201,0,91,Henrys Fork
4729,49,183,0,91,Henrys Fork
4730,52,188,0,91,Henrys Fork
4731,55,193,0,91,Henrys Fork
4732,58,198,0,91,Henrys Fork
4733,47,180,0,91,Henrys Fork
4734,50,185,0,91,Henrys Fork
4735,53,190,0,91,Henrys Fork
4736,56,195,0,91,Henrys Fork
4737,59,200,0,91,Henrys Fork
4738,48,182,0,91,Henrys Fork
4739,51,187,0,91,Henrys Fork
4740,54,192,1,91,Henrys Fork
4741,57,197,0,91,Henrys Fork
4742,49,184,0,91,Henrys Fork
4743,52,189,0,91,Henrys Fork
4744,55,194,0,91,Henrys Fork
4745,58,199,0,91,Henrys Fork
4746,50,186,0,91,Henrys Fork
4747,53,191,0,91,Henrys Fork
4748,56,196,0,91,Henrys Fork
4749,48,183,0,91,Henrys Fork
4750,51,188,0,91,Henrys Fork
4751,54,193,1,91,Henrys Fork
4752,57,198,0,91,Henrys Fork
4753,49,185,0,91,Henrys Fork
4754,52,190,0,91,Henrys Fork
4755,55,195,0,91,Henrys Fork
4756,58,200,0,91,Henrys Fork
4757,50,187,0,91,Henrys Fork
4758,53,192,0,91,Henrys Fork
4759,56,197,0,91,Henrys Fork
4760,48,184,0,91,Henrys Fork
4761,51,189,0,91,Henrys Fork
4762,54,194,1,91,Henrys Fork
4763,57,199,0,91,Henrys Fork
4764,49,186,0,91,Henrys Fork
4765,52,191,0,91,Henrys Fork
4766,55,196,0,91,Henrys Fork
4767,50,188,0,91,Henrys Fork
4768,53,193,0,91,Henrys Fork
4769,56,198,0,91,Henrys Fork
4770,48,185,0,91,Henrys Fork
4771,51,190,0,91,Henrys Fork
4772,54,195,1,91,Henrys Fork
4773,49,187,0,91,Henrys Fork
4774,52,192,0,91,Henrys Fork
4775,55,197,0,91,Henrys Fork
4776,47,184,0,91,Henrys Fork
4777,50,189,0,91,Henrys Fork
4778,53,194,0,91,Henrys Fork
4779,56,199,0,91,Henrys Fork
4780,48,186,0,91,Henrys Fork
4781,51,191,0,91,Henrys Fork
4782,54,196,1,91,Henrys Fork
4783,49,188,0,91,Henrys Fork
4784,52,193,0,91,Henrys Fork
4785,55,198,0,91,Henrys Fork
4786,47,185,0,91,Henrys Fork
4787,50,190,0,91,Henrys Fork
4788,53,195,0,91,Henrys Fork
4789,48,187,0,91,Henrys Fork
4790,51,192,0,91,Henrys Fork
4791,54,197,0,91,Henrys Fork
4792,46,184,0,91,Henrys Fork
4793,49,189,0,91,Henrys Fork
4794,52,194,0,91,Henrys Fork
4795,55,199,0,91,Henrys Fork
4796,47,186,0,91,Henrys Fork
4797,50,191,0,91,Henrys Fork
4798,53,196,0,91,Henrys Fork
4799,48,188,0,91,Henrys Fork
4800,51,193,0,91,Henrys Fork
4801,54,198,0,91,Henrys Fork
4802,46,185,0,91,Henrys Fork
4803,49,190,0,91,Henrys Fork
4804,52,195,0,91,Henrys Fork
4805,47,187,0,91,Henrys Fork
4806,50,192,0,91,Henrys Fork
4807,53,197,1,91,Henrys Fork
4808,48,189,0,91,Henrys Fork
4809,51,194,0,91,Henrys Fork
4810,54,199,0,91,Henrys Fork
4811,46,186,0,91,Henrys Fork
4812,49,191,0,91,Henrys Fork
4813,52,196,0,91,Henrys Fork
4814,47,188,0,91,Henrys Fork
4815,50,193,0,91,Henrys Fork
4816,53,198,1,91,Henrys Fork
4817,45,185,0,91,Henrys Fork
4818,48,190,0,91,Henrys Fork
4819,51,195,0,91,Henrys Fork
4820,54,200,0,91,Henrys Fork
4821,46,187,0,91,Henrys Fork
4822,49,192,0,91,Henrys Fork
4823,52,197,0,91,Henrys Fork
4824,47,189,0,91,Henrys Fork
4825,50,194,0,91,Henrys Fork
4826,53,199,1,91,Henrys Fork
4827,45,186,0,91,Henrys Fork
4828,48,191,0,91,Henrys Fork
4829,51,196,0,91,Henrys Fork
4830,46,188,0,91,Henrys Fork
4831,49,193,0,91,Henrys Fork
4832,52,198,0,91,Henrys Fork
4833,44,185,0,91,Henrys Fork
4834,47,190,0,91,Henrys Fork
4835,50,195,0,91,Henrys Fork
4836,53,200,0,91,Henrys Fork
4837,45,187,0,91,Henrys Fork
4838,48,192,0,91,Henrys Fork
4839,51,197,0,91,Henrys Fork
4840,46,189,0,91,Henrys Fork
4841,49,194,0,91,Henrys Fork
4842,52,199,0,91,Henrys Fork
4843,44,186,0,91,Henrys Fork
4844,47,191,0,91,Henrys Fork
4845,50,196,0,91,Henrys Fork
4846,45,188,0,91,Henrys Fork
4847,48,193,0,91,Henrys Fork
4848,51,198,0,91,Henrys Fork
4849,46,190,0,91,Henrys Fork
4850,49,195,0,91,Henrys Fork
4851,52,200,1,91,Henrys Fork
4852,47,192,0,91,Henrys Fork
4853,50,197,0,91,Henrys Fork
4854,51,199,0,91,Henrys Fork
4855,49,196,0,91,Henrys Fork
4856,50,198,0,91,Henrys Fork
4857,51,200,0,91,Henrys Fork
4858,49,197,0,91,Henrys Fork
4859,50,199,0,91,Henrys Fork
4860,51,201,0,91,Henrys Fork
4861,49,198,0,91,Henrys Fork
4862,50,200,0,91,Henrys Fork
4863,48,197,0,91,Henrys Fork
4864,49,199,0,91,Henrys Fork
4865,50,201,0,91,Henrys Fork
4866,48,198,0,91,Henrys Fork
4867,49,200,0,91,Henrys Fork
4868,47,197,0,91,Henrys Fork
4869,48,199,0,91,Henrys Fork
4870,49,201,0,91,Henrys Fork
4871,47,198,0,91,Henrys Fork
4872,48,200,0,91,Henrys Fork
4873,49,202,0,91,Henrys Fork
4874,47,199,0,91,Henrys Fork
4875,48,201,0,91,Henrys Fork
4876,46,198,0,91,Henrys Fork
4877,47,200,0,91,Henrys Fork
4878,48,202,0,91,Henrys Fork
4879,46,199,0,91,Henrys Fork
4880,47,201,0,91,Henrys Fork
4881,45,198,0,91,Henrys Fork
4882,46,200,0,91,Henrys Fork
4883,45,199,0,91,Henrys Fork
4884,46,201,0,91,Henrys Fork
4885,45,200,0,91,Henrys Fork
4886,44,199,0,91,Henrys Fork
4887,45,201,0,91,Henrys Fork
4888,44,200,0,91,Henrys Fork
4889,44,201,0,91,Henrys Fork
4890,43,200,0,91,Henrys Fork
4891,43,201,0,91,Henrys Fork
4892,42,200,0,91,Henrys Fork
4893,43,202,0,91,Henrys Fork
4894,42,201,0,91,Henrys Fork
4895,42,202,0,91,Henrys Fork
4896,41,201,0,91,Henrys Fork
4897,41,202,0,91,Henrys Fork
4898,40,201,0,91,Henrys Fork
4899,51,173,0,0,Henrys Fork
4900,58,185,0,0,Henrys Fork
4901,50,173,0,0,Henrys Fork
4902,57,185,0,0,Henrys Fork
4903,50,174,0,0,Henrys Fork
4904,57,187,0,0,Henrys Fork
4905,58,189,0,0,Henrys Fork
4906,61,194,0,0,Henrys Fork
4907,56,186,0,0,Henrys Fork
4908,59,191,0,0,Henrys Fork
4909,57,188,0,0,Henrys Fork
4910,60,193,0,0,Henrys Fork
4911,49,175,0,0,Henrys Fork
4912,48,175,0,0,Henrys Fork
4913,60,195,0,0,Henrys Fork
4914,60,196,0,0,Henrys Fork
4915,60,197,0,0,Henrys Fork
4916,47,176,0,0,Henrys Fork
4917,62,201,0,0,Henrys Fork
4918,60,198,0,0,Henrys Fork
4919,61,200,0,0,Henrys Fork
4920,46,176,0,0,Henrys Fork
4921,60,199,0,0,Henrys Fork
4922,46,177,0,0,Henrys Fork
4923,46,179,0,0,Henrys Fork
4924,47,181,0,0,Henrys Fork
4925,45,178,0,0,Henrys Fork
4926,47,183,0,0,Henrys Fork
4927,46,183,0,0,Henrys Fork
4928,45,184,0,0,Henrys Fork
4929,43,185,0,0,Henrys Fork
4930,44,187,0,0,Henrys Fork
4931,45,189,0,0,Henrys Fork
4932,48,194,0,0,Henrys Fork
4933,43,186,0,0,Henrys Fork
4934,46,191,0,0,Henrys Fork
4935,52,201,1,0,Henrys Fork
4936,44,188,0,0,Henrys Fork
4937,47,193,0,0,Henrys Fork
4938,45,190,0,0,Henrys Fork
4939,48,195,0,0,Henrys Fork
4940,48,196,0,0,Henrys Fork
4941,50,202,0,0,Henrys Fork
4942,46,197,0,0,Henrys Fork
4943,44,198,0,0,Henrys Fork
4944,43,199,0,0,Henrys Fork
4945,44,202,0,0,Henrys Fork
4946,42,199,0,0,Henrys Fork
4947,41,200,0,0,Henrys Fork
4948,39,201,0,0,Henrys Fork
4949,50,151,0,0,Jefferson
4950,49,150,0,0,Jefferson
4951,50,152,0,0,Jefferson
4952,49,151,0,0,Jefferson
4953,48,151,0,0,Jefferson
4954,49,153,0,0,Jefferson
4955,49,154,0,0,Jefferson
4956,47,151,0,0,Jefferson
4957,50,156,0,0,Jefferson
4958,51,158,0,0,Jefferson
4959,49,155,0,0,Jefferson
4960,51,159,0,0,Jefferson
4961,46,152,0,0,Jefferson
4962,50,159,0,0,Jefferson
4963,50,160,0,0,Jefferson
4964,44,151,0,0,Jefferson
4965,49,160,0,0,Jefferson
4966,43,151,0,0,Jefferson
4967,49,161,0,0,Jefferson
4968,42,151,0,0,Jefferson
4969,48,161,0,0,Jefferson
4970,49,164,0,0,Jefferson
4971,47,161,0,0,Jefferson
4972,50,166,0,0,Jefferson
4973,48,163,0,0,Jefferson
4974,49,165,0,0,Jefferson
4975,47,162,0,0,Jefferson
4976,50,167,0,0,Jefferson
4977,48,164,0,0,Jefferson
4978,40,151,0,0,Jefferson
4979,49,166,0,0,Jefferson
4980,41,153,0,0,Jefferson
4981,47,163,0,0,Jefferson
4982,49,167,0,0,Jefferson
4983,40,153,0,0,Jefferson
4984,49,168,0,0,Jefferson
4985,39,152,0,0,Jefferson
4986,38,151,0,0,Jefferson
4987,49,152,0,81,Jefferson
4988,48,152,0,81,Jefferson
4989,48,153,0,81,Jefferson
4990,47,152,0,81,Jefferson
4991,50,157,0,81,Jefferson
4992,48,154,0,81,Jefferson
4993,49,156,0,81,Jefferson
4994,47,153,0,81,Jefferson
4995,50,158,0,81,Jefferson
4996,48,155,0,81,Jefferson
4997,49,157,0,81,Jefferson
4998,47,154,0,81,Jefferson
4999,48,156,0,81,Jefferson
5000,46,153,0,81,Jefferson
5001,49,158,0,81,Jefferson
5002,47,155,0,81,Jefferson
5003,48,157,0,81,Jefferson
5004,46,154,0,81,Jefferson
5005,49,159,0,81,Jefferson
5006,47,156,0,81,Jefferson
5007,45,153,0,81,Jefferson
5008,48,158,0,81,Jefferson
5009,46,155,0,81,Jefferson
5010,44,152,0,81,Jefferson
5011,47,157,0,81,Jefferson
5012,45,154,0,81,Jefferson
5013,48,159,0,81,Jefferson
5014,46,156,0,81,Jefferson
5015,44,153,0,81,Jefferson
5016,47,158,0,81,Jefferson
5017,45,155,0,81,Jefferson
5018,48,160,0,81,Jefferson
5019,43,152,0,81,Jefferson
5020,46,157,0,81,Jefferson
5021,44,154,0,81,Jefferson
5022,47,159,0,81,Jefferson
5023,45,156,0,81,Jefferson
5024,43,153,0,81,Jefferson
5025,46,158,0,81,Jefferson
5026,44,155,0,81,Jefferson
5027,47,160,0,81,Jefferson
5028,42,152,0,81,Jefferson
5029,45,157,0,81,Jefferson
5030,43,154,0,81,Jefferson
5031,46,159,0,81,Jefferson
5032,44,156,0,81,Jefferson
5033,42,153,0,81,Jefferson
5034,45,158,0,81,Jefferson
